"74";"Filler";"Filler";"february2012/IMAG0606.jpg";"0";"3";"0"
"75";"Jason's garden";"Filler";"february2012/IMAG0611.jpg";"1";"3";"0"
"76";"Solar panel set up";"Filler";"february2012/IMAG0612.jpg";"1";"3";"0"
"77";"Did a little plowing ";"Filler";"february2012/IMAG0613.jpg";"1";"3";"0"
"78";"Then put down some grass seed";"Filler";"february2012/IMAG0614.jpg";"1";"3";"0"
"79";"Trying to get some grass to grow around the building";"Filler";"february2012/IMAG0615.jpg";"1";"3";"0"
"80";"Filler";"Filler";"february2012/IMAG0616.jpg";"1";"3";"0"
"81";"Norman ";"Hangin in his crib";"february2012/IMAG0617.jpg";"1";"3";"0"
"82";"Laid hay down on the grass seed";"Filler";"february2012/IMAG0618.jpg";"1";"3";"0"
"83";"Filler";"Filler";"february2012/IMAG0619.jpg";"1";"3";"0"
"84";"Hay!  Look at all that hay!";"Filler";"february2012/IMAG0620.jpg";"1";"3";"0"
"85";"Filler";"Filler";"february2012/IMAG0621.jpg";"1";"3";"0"
"86";"Dafney and rose peckin around";"Filler";"february2012/IMAG0905.jpg";"1";"3";"0"
"87";"Coop # (quit counting...)";"Taking up the bulk of the garage";"february2012/IMAG0924.jpg";"1";"3";"0"
"88";"Ted ";"Filler";"february2012/IMAG0949.jpg";"1";"3";"0"
"89";"How much is that Teddy in the window";"Filler";"february2012/IMAG0952.jpg";"1";"3";"0"
"90";"Meow meow :)";"Filler";"february2012/IMAG0953.jpg";"1";"3";"0"
"91";"A chicken fiesta";"At the land";"february2012/IMAG0955.jpg";"1";"3";"0"
"92";"Filler";"Filler";"february2012/IMAG0956.jpg";"1";"3";"0"
"93";"Beep beep and patty";"Filler";"february2012/IMAG0960.jpg";"1";"3";"0"
"94";"Bonfire time!";"Filler";"february2012/IMAG0966.jpg";"1";"3";"0"
"95";"Beautiful night at the land";"Filler";"february2012/IMAG0967.jpg";"1";"3";"0"
"96";"Leo checkin out the new coop";"Filler";"february2012/IMAG0974.jpg";"1";"3";"0"
"97";"Master carpenter at work";"Filler";"february2012/IMAG0976.jpg";"1";"3";"0"
"98";"Filler";"Filler";"february2012/IMAG0977.jpg";"0";"3";"0"
"99";"Nesting boxes and roost";"Filler";"february2012/IMAG0980.jpg";"1";"3";"0"
"100";"Patty";"Filler";"february2012/IMAG0987.jpg";"1";"3";"0"
"101";"Beep beep";"Filler";"february2012/IMAG0989.jpg";"1";"3";"0"
"102";"Early blooms on the peach tree ";"Thank God for spring!!!";"february2012/IMAG1073.jpg";"1";"3";"0"
