"350";"Donkey says, ";"";"june2012/IMAG1902.jpg";"1";"7";"0"
"351";"Dafney lookin all beautiful";"and stuff";"june2012/IMAG1903.jpg";"1";"7";"0"
"352";"Jason feeds the 2 llamas and Donkey";"without incident :)";"june2012/IMAG1905.jpg";"1";"7";"0"
"353";"Photo op with Donkey!";"";"june2012/IMAG1939.jpg";"1";"7";"0"
"354";"Tryin to ride Donkey";"";"june2012/IMAG1941.jpg";"1";"7";"0"
"355";"";"";"june2012/IMAG2500.jpg";"0";"7";"0"
"356";"J-Lev hauling water around";"(a well sure would be nice)";"june2012/IMAG2501.jpg";"1";"7";"0"
"357";"Rosie hatched 2 babies!!";"June 28th, 2012";"june2012/IMAG2502.jpg";"1";"7";"0"
"358";"She watches over them closely";"";"june2012/IMAG2503.jpg";"1";"7";"0"
"359";"It's hot as all get-out outside - ";"thought Rose was gonna have a heat stroke!";"june2012/IMAG2504.jpg";"1";"7";"0"
"360";"Scratching around the coop";"";"june2012/IMAG2505.jpg";"1";"7";"0"
"361";"So dern cute :)";"";"june2012/IMAG2506.jpg";"1";"7";"0"
"394";"We got a windmill";"It's officially a farm now.";"august2012/mobile-image393.jpg";"1";"9";"4"
"395";"Brutus loves bonfires";"";"august2012/mobile-image394.jpg";"1";"9";"5"
"393";"Brutus loves bonfires";"";"august2012/mobile-image392.jpg";"0";"9";"2"
"392";"Brutus loves bonfires";"";"august2012/mobile-image391.jpg";"0";"9";"0"
"391";"";"";"august2012/mobile-image379.jpg";"0";"9";"0"
"396";"Natty and the bonfire";"";"august2012/mobile-image395.jpg";"1";"9";"6"
"397";"The whole farm";"";"august2012/mobile-image396.jpg";"1";"9";"7"
"400";"";"";"august2012/mobile-image397.jpg";"0";"9";"8"
"401";"";"";"august2012/mobile-image400.jpg";"0";"9";"9"
"402";"Donkey and TJ";"Their good friends now.";"august2012/IMAG0781.jpg";"1";"9";"1"
"403";"Honey Bunn";"This is our latest addition.";"august2012/IMAG0790.jpg";"1";"9";"0"
"404";"Eating each others food";"";"august2012/IMAG0852.jpg";"1";"9";"3"
"405";"honeybun";"";"august2012/mobile-image404.jpg";"1";"9";"10"
"406";"Brutus is feeling better";"";"september2012/mobile-image405.jpg";"1";"10";"1"
"407";"Brutus is feeling better again";"";"september2012/mobile-image406.jpg";"0";"10";"2"
"408";"one mo time";"";"september2012/mobile-image407.jpg";"1";"10";"3"
"409";"uytt";"Huygtf";"september2012/mobile-image408.jpg";"0";"10";"4"
"410";"gotcha";"";"september2012/mobile-image409.jpg";"0";"10";"5"
"411";"We hit the big time now";"I had a real hard time getting this thing off the truck :)";"september2012/mobile-image410.jpg";"1";"10";"6"
"412";"golden girls 2";"Our 3 new buff orpingtons ";"september2012/mobile-image411.jpg";"0";"10";"7"
"413";"golden girls 2";"Our 3 new buff orpingtons ";"september2012/mobile-image412.jpg";"0";"10";"8"
"414";"mama llama";"Arrives at the farm!";"september2012/mobile-image413.jpg";"1";"10";"9"
"415";"our beautiful new ";"Golden Girls!";"september2012/mobile-image414.jpg";"0";"10";"10"
"416";"chewin on a corn husk";"";"september2012/mobile-image415.jpg";"1";"10";"11"
"417";"";"";"september2012/mobile-image416.jpg";"0";"10";"12"
"418";"Llamas eat hay.  Who would have thunk it.";"";"september2012/mobile-image417.jpg";"1";"10";"13"
"419";"Gizze lives :)";"She is so cute.";"september2012/mobile-image418.jpg";"0";"10";"14"
"420";"Gizze lives :)";"She is so cute.";"september2012/mobile-image419.jpg";"0";"10";"15"
"421";"One bale of Hay.  $40.  not having to refill feeder every three days.... priceless";"";"september2012/mobile-image420.jpg";"1";"10";"16"
"422";"Two Chicks";"";"september2012/mobile-image421.jpg";"0";"10";"17"
"423";"Agitha";"Stands out in a crowd :)";"september2012/mobile-image422.jpg";"0";"10";"18"
"424";"Tedda Bear";"He came home :)";"september2012/mobile-image423.jpg";"0";"10";"19"
"425";"tippie";"";"september2012/mobile-image424.jpg";"0";"10";"20"
"426";"sup";"";"august2012/mobile-image425.jpg";"1";"10";"11"
"427";"syp";"";"september2012/mobile-image426.jpg";"0";"10";"21"
"428";"yoyo";"";"september2012/mobile-image427.jpg";"0";"10";"22"
"429";"teei";"";"september2012/mobile-image428.jpg";"0";"10";"23"
"430";"mama llama";"";"september2012/mobile-image429.jpg";"1";"10";"24"
"431";"nattay with chicj";"";"september2012/mobile-image430.jpg";"0";"10";"25"
"441";"dafneys lookin rough!";"Goin through her 2nd molt.  ";"november2012/mobile-image440.jpg";"1";"12";"1"
"436";"Got me a couple of chicks";"";"october2012/mobile-image435.jpg";"0";"11";"3"
"435";"gizzie";"";"october2012/mobile-image431.jpg";"0";"11";"1"
"437";"all the little animals";"";"october2012/mobile-image436.jpg";"1";"11";"4"
"438";"honeybun :)";"";"october2012/mobile-image437.jpg";"1";"11";"5"
"439";"got me a couple of chicks";"";"october2012/mobile-image438.jpg";"1";"11";"2"
"440";"colorful chickies";"";"october2012/mobile-image439.jpg";"1";"11";"6"
"442";"";"";"november2012/mobile-image441.jpg";"1";"12";"2"
"443";"";"";"november2012/mobile-image442.jpg";"1";"12";"3"
"444";"";"";"november2012/mobile-image443.jpg";"1";"12";"4"
"445";"";"";"november2012/mobile-image444.jpg";"1";"12";"5"
"446";"TJ and Brut are good friends.";"";"november2012/mobile-image445.jpg";"1";"12";"6"
"447";"Frankie is the man.";"";"november2012/mobile-image446.jpg";"0";"12";"7"
"448";"Frankie is the man.";"";"november2012/mobile-image446.jpg";"0";"12";"8"
"449";"Frankie is the man.";"";"november2012/mobile-image447.jpg";"1";"12";"9"
"450";"JLev and the camper.";"";"november2012/mobile-image449.jpg";"1";"12";"10"
"451";"Natty and the camper.";"";"november2012/mobile-image450.jpg";"1";"12";"11"
"452";"Dafney found her new.home.";"";"november2012/mobile-image451.jpg";"1";"12";"12"
"453";"Donkey gets along with the golden girls.";"";"november2012/mobile-image452.jpg";"1";"12";"13"
"454";"we got ourselves a little piggy.";"";"november2012/mobile-image453.jpg";"1";"12";"14"
"455";"";"";"november2012/mobile-image454.jpg";"1";"12";"15"
"456";"our lil piggy";"Enjoys some milk :)";"november2012/mobile-image455.jpg";"1";"12";"16"
"457";"we got some wind shelter for the donk and friends";"";"november2012/mobile-image456.jpg";"1";"12";"17"
"458";"the grass is finally growing";"";"november2012/mobile-image457.jpg";"1";"12";"18"
"459";"we got the fancy gutters";"Now well get a bunch of water in the 275 gallon tank";"november2012/mobile-image458.jpg";"1";"12";"19"
"460";"Peetie gets Christma-fide!";"";"november2012/mobile-image459.jpg";"1";"12";"20"
"461";"leo n peetie";"";"november2012/mobile-image460.jpg";"1";"12";"21"
"462";"one lil chick";"";"november2012/mobile-image461.jpg";"1";"12";"22"
"463";"All the productive ladies";"";"november2012/mobile-image462.jpg";"1";"12";"23"
"464";"Merry Christmas";"We cut this one down ouselves this year :)";"december2012/mobile-image463.jpg";"1";"18";"1"
"465";"the single chickie :)";"";"november2012/mobile-image464.jpg";"1";"12";"24"
"466";"";"";"november2012/mobile-image465.jpg";"1";"12";"25"
"467";"";"";"november2012/mobile-image466.jpg";"1";"12";"26"
"468";"honeybun roaming...";"";"november2012/mobile-image467.jpg";"1";"12";"27"
"469";"our sweet peetie!";"";"november2012/mobile-image468.jpg";"1";"12";"28"
"470";"";"";"december2012/mobile-image469.jpg";"1";"13";"2"
"471";"the biddie ventures out to peck around";"";"december2012/mobile-image470.jpg";"1";"13";"3"
"472";"jason hangs with Ruthie";"";"december2012/mobile-image471.jpg";"1";"13";"4"
"473";"the biddie is growing up so quickly!";"";"december2012/mobile-image472.jpg";"1";"13";"5"
"474";"jason cruisin around :)";"";"december2012/mobile-image473.jpg";"1";"13";"6"
"475";"peetie is ready for christmas!";"";"december2012/mobile-image474.jpg";"1";"13";"7"
"476";"sweet ted enjoys some inside time :)";"";"december2012/mobile-image475.jpg";"1";"13";"8"
"477";"poor frankie";"Is down to one ear...";"december2012/mobile-image476.jpg";"1";"13";"9"
"478";"Donkey";"hangs out by the chicken coop ";"december2012/mobile-image477.jpg";"1";"13";"10"
"479";"Peetie";"has a farm day!";"december2012/mobile-image478.jpg";"1";"13";"11"
"480";"Mama Llama and Peetie";"";"december2012/mobile-image479.jpg";"1";"13";"12"
"481";"";"";"december2012/mobile-image480.jpg";"1";"13";"13"
"482";"After a long day at the farm";"Peetie lounges on front of the heater :)";"december2012/mobile-image481.jpg";"1";"13";"14"
"483";"Peetie enjoys eating hay";"with the llamas ";"december2012/mobile-image482.jpg";"1";"13";"15"
"484";"sickly chicken";"This little one has a little case of the.merricks.  she is standing though and that is a good sign.";"december2012/mobile-image483.jpg";"1";"13";"16"
